,date_2,admin1Pcod_2,admin1Name_2,trip_num,tour_num,id_num,tour_traj_distance_1,tour_traj_distance_2,trip_traj_distance_1,trip_traj_distance_2,time_range,date,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,admin1Name_2.1,admin1_inflow_trip_count,id_num.1,trip_distance_sum,admin1_inflow_trips_per_person,admin1_inflow_trip_miles_per_person,admin1Name_2.2,admin1_inbound_admin2_crossbound_trip_count,id_num.2,trip_distance_sum.1,admin1_inbound_admin2_crossbound_trips_per_person,admin1_inbound_admin2_crossbound_trip_miles_per_person,admin1Name_2.3,admin2_inbound_trip_count,id_num.3,trip_distance_sum.2,admin2_inbound_trips_per_person,admin2_inbound_trip_miles_per_person,0_14_pct,15_64_pct,65p_pct,M_pct,Population,sample_rate_2,rwi,rwi_pctl,new_cases,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5,date_2_index
1747,2020-06-24,ZA5,KwaZulu-Natal,47525,23773,13073,2170889455.573057,2170883995.100887,568929462.2975274,568929462.2975274,275204978,20200624,27.041717913773425,103.18428587354757,96.51235419954408,350.85669955888727,3.635355312476096,KwaZulu-Natal,169.0,163.0,77710952.1610384,1.0368098159509205,296.2413926024715,KwaZulu-Natal,1479.0,824.0,114044199.92275655,1.7949029126213591,85.99973358465549,KwaZulu-Natal,45489.0,12521.0,368378862.4716879,3.6330165322258607,18.281288472890783,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0012547497022452,0.0773518610798229,0.5555555555555556,450.0,1,1,3,0,0,0,1,0,0,175 days
1748,2020-06-24,ZA1,Western Cape,92332,47447,27152,4206914313.5954695,4206914313.5954695,1198639960.965428,1198639960.965428,593630137,20200624,27.43077274633174,96.2748734045051,107.1550016967754,364.3869923639757,3.400559811431939,Western Cape,207.0,195.0,183411901.84300885,1.0615384615384615,584.4454980446527,Western Cape,2721.0,1498.0,181490121.2272879,1.816421895861148,75.28219826855684,Western Cape,89368.0,26612.0,807034301.1558793,3.3581842777694275,18.84367450344402,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0039360427838804,0.4849515672799264,0.8888888888888888,1650.0,1,1,3,0,0,0,1,0,0,175 days
1749,2020-06-24,ZA3,Nothern Cape,6400,3091,1595,488974772.1472021,488974772.1472021,110183438.62094982,110183438.62094982,40376867,20200624,42.92464866502112,190.492060904756,105.14809114583332,421.9108359456635,4.012539184952978,Nothern Cape,111.0,105.0,38353842.831238985,1.0571428571428572,226.9711718755266,Nothern Cape,99.0,61.0,14079606.88379844,1.6229508196721312,143.4206904199805,Nothern Cape,6190.0,1523.0,57749988.90591237,4.064346684175969,23.5615098215099,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0012747558383018,0.0995845672339362,0.6666666666666666,29.0,1,1,3,0,0,0,1,0,0,175 days
1751,2020-06-24,ZA9,Limpopo,17852,8454,4320,1165331290.939242,1165331290.939242,249847045.10374337,249847045.10374337,98150276,20200624,35.9369806234,167.616503148701,91.63331466128912,378.66618827160494,4.132407407407407,Limpopo,333.0,315.0,63600167.446713455,1.0571428571428572,125.45813292970924,Limpopo,298.0,176.0,34354520.21169268,1.693181818181818,121.28925671977876,Limpopo,17221.0,4117.0,151892357.44533724,4.182900170026718,22.92483245993405,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0007815811712753,-0.0202992168756396,0.3333333333333333,48.0,1,1,3,0,0,0,1,0,0,175 days
1752,2020-06-24,ZA4,Free State,18953,9124,4853,996189915.2311212,996189915.2311212,243916071.77928728,243916071.77928728,94710331,20200624,31.230665635141737,127.55073466350102,83.28525914982676,325.2638608420908,3.905419328250568,Free State,632.0,589.0,73014971.58195178,1.0730050933786075,77.02784370637086,Free State,301.0,174.0,31704735.056028005,1.7298850574712643,113.22074150191332,Free State,18017.0,4523.0,137986066.39743975,3.983418085341588,18.95657010601748,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0018219004978785,0.2248492570676798,0.7777777777777778,75.0,1,1,3,0,0,0,1,0,0,175 days
1753,2020-06-24,ZA2,Eastern Cape,22877,11089,6071,1484753123.448004,1484753494.4495738,412917330.0919628,412917330.0919628,141697700,20200624,42.26238407094378,151.96554414346758,103.2315571680436,389.0015373634217,3.768242464173942,Eastern Cape,204.0,198.0,104694553.27417058,1.0303030303030305,328.55646155922443,Eastern Cape,535.0,312.0,64216446.021138,1.7147435897435896,127.89182572243244,Eastern Cape,22112.0,5836.0,237625158.90073472,3.7888965044551055,25.30045035841937,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0009324484058526,-0.0466675482737358,0.2222222222222222,1106.0,1,1,3,0,0,0,1,0,0,175 days
1754,2020-06-24,ZA7,Gauteng,177957,87245,49781,7489721013.991128,7489696794.767062,1964129304.2535007,1964129304.2535007,837713505,20200624,24.516449398209826,93.4874123860244,78.45654708721769,280.46627729455014,3.574797613547337,Gauteng,1581.0,1502.0,275364725.10396475,1.052596537949401,113.91724869371258,Gauteng,16546.0,8622.0,543023416.2518499,1.9190443052656,39.13466800849015,Gauteng,159829.0,46792.0,1145243643.4218576,3.415733458710891,15.208185333289192,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0033726583174838,0.6706237180439658,1.0,2115.0,1,1,3,0,0,0,1,0,0,175 days
1755,2020-06-25,ZA5,KwaZulu-Natal,49287,24494,13498,2335115456.793084,2335115456.793084,611039254.8718647,611039254.8718647,298222938,20200625,28.128773914916483,107.4954419469066,100.84570576419743,368.231019410283,3.6514298414579938,KwaZulu-Natal,204.0,197.0,105128593.73655188,1.035532994923858,331.5932976056627,KwaZulu-Natal,1557.0,893.0,124518004.99012728,1.7435610302351623,86.64266653497167,KwaZulu-Natal,46989.0,12744.0,372430991.6973242,3.687146892655367,18.158968089853968,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0012955413050491,0.0773518610798229,0.5555555555555556,515.0,1,1,3,0,0,0,1,0,0,176 days
1756,2020-06-25,ZA7,Gauteng,182385,88561,50468,8103864850.385683,8107415201.339206,2051930379.81726,2051930379.81726,866214274,20200625,25.263739924210512,99.77625750603106,79.15620564556662,286.06056445008056,3.613874138067687,Gauteng,1716.0,1606.0,308897325.405013,1.0684931506849316,119.51425863377123,Gauteng,16885.0,8760.0,552916875.1825168,1.927511415525114,39.21993355482896,Gauteng,163783.0,47501.0,1189636227.258751,3.447990568619608,15.561897241331632,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0034192025063131,0.6706237180439658,1.0,2590.0,1,1,3,0,0,0,1,0,0,176 days
1757,2020-06-25,ZA9,Limpopo,18427,8681,4440,1202550700.8023124,1202550700.8023124,275850166.87094164,275850166.87094164,121389524,20200625,38.6048078980776,168.2951267304897,109.79316944338925,455.66638138138137,4.150225225225225,Limpopo,411.0,381.0,78719218.21834163,1.078740157480315,128.38282014782624,Limpopo,352.0,201.0,37583795.76725405,1.7512437810945274,116.18650738658263,Limpopo,17664.0,4180.0,159547152.8853459,4.225837320574163,23.71722598240181,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0008032917593663,-0.0202992168756396,0.3333333333333333,60.0,1,1,3,0,0,0,1,0,0,176 days
1759,2020-06-25,ZA2,Eastern Cape,23511,11346,6226,1446667167.8217835,1446667167.8217835,426144337.9712698,426144337.9712698,154159850,20200625,42.53032691140336,144.38119223257772,109.2820736392894,412.6776153763786,3.776260841631866,Eastern Cape,208.0,195.0,106818820.46812266,1.0666666666666669,340.3801939880159,Eastern Cape,553.0,333.0,67628328.89102677,1.6606606606606606,126.19307913524275,Eastern Cape,22719.0,5964.0,245845303.0422229,3.809356136820925,25.61388146500581,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0009562549456166,-0.0466675482737358,0.2222222222222222,1273.0,1,1,3,0,0,0,1,0,0,176 days
1760,2020-06-25,ZA8,Mpumalanga,22885,10894,5833,1372970446.961934,1372970446.961934,313015578.38922924,313015578.38922924,132788179,20200625,33.34456765516442,146.25823479090727,96.70685237783118,379.416478084462,3.923367049545688,Mpumalanga,642.0,612.0,95653751.32354942,1.0490196078431373,97.11844036256105,Mpumalanga,284.0,180.0,30752699.94526873,1.5777777777777775,106.16023238615904,Mpumalanga,21958.0,5473.0,183937472.3652394,4.012059199707656,20.883143888308144,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.001282688151968,0.0523010419666447,0.4444444444444444,70.0,1,1,3,0,0,0,1,0,0,176 days
1761,2020-06-25,ZA6,North West,17600,8646,4671,1028782005.5313584,1028782005.5313584,245475265.29718503,245475265.29718503,95094746,20200625,32.654947176726125,136.85624091829067,90.0518428030303,339.30902019553275,3.767929779490473,North West,790.0,751.0,88246177.10257626,1.051930758988016,73.01415749216342,North West,155.0,97.0,18834260.5854536,1.597938144329897,120.65017479270033,North West,16655.0,4281.0,138394827.60915512,3.8904461574398495,20.08749334991381,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0012020492739838,-0.0467738815769532,0.1111111111111111,347.0,1,1,3,0,0,0,1,0,0,176 days
1762,2020-06-25,ZA3,Nothern Cape,6438,3088,1608,535516207.833039,535516207.833039,113835859.72022718,113835859.72022718,38465053,20200625,43.98900738415389,206.9367814201688,99.57816350833592,398.684214344942,4.003731343283582,Nothern Cape,131.0,127.0,42702675.74804196,1.031496062992126,208.93080741169385,Nothern Cape,120.0,69.0,13620693.400093889,1.7391304347826086,122.65951445094964,Nothern Cape,6185.0,1528.0,56099886.63774062,4.047774869109948,22.81338576208912,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0012851456977989,0.0995845672339362,0.6666666666666666,19.0,1,1,3,0,0,0,1,0,0,176 days
1763,2020-06-25,ZA4,Free State,19316,9172,4950,1126329657.490814,1126214211.85085,288735790.3420904,288735790.3420904,100881857,20200625,36.24486914877851,141.387636793401,87.04515859046042,339.6695521885522,3.902222222222222,Free State,721.0,661.0,103167000.827459,1.0907715582450832,96.9818491735374,Free State,337.0,202.0,40412103.60402322,1.6683168316831682,124.31147028341864,Free State,18253.0,4560.0,143260343.80874726,4.002850877192983,19.521458472099045,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0018583159827938,0.2248492570676798,0.7777777777777778,87.0,1,1,3,0,0,0,1,0,0,176 days
1764,2020-06-25,ZA1,Western Cape,90220,47425,26859,4110778148.197053,4110778148.197053,1198143030.2600255,1198143030.2600255,590220717,20200625,27.718513838323247,95.10105063361937,109.0336061848814,366.24639599389405,3.3590230462787147,Western Cape,231.0,223.0,201194285.96857333,1.0358744394618835,560.6113602853432,Western Cape,2607.0,1510.0,183228340.31599995,1.7264900662251657,75.39921342637143,Western Cape,87356.0,26271.0,794208294.44994,3.325187469072361,18.78490178551021,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0038935685449412,0.4849515672799264,0.8888888888888888,1618.0,1,1,3,0,0,0,1,0,0,176 days
1765,2020-06-26,ZA9,Limpopo,14468,7275,4319,1001589357.3887064,1002099030.8671726,240046698.0046693,240046698.0046693,154339661,20200626,34.53533293165007,144.0978868101055,177.7942827849968,595.5840896812533,3.349849502199583,Limpopo,393.0,384.0,84066953.13005592,1.0234375,136.0332887869347,Limpopo,286.0,207.0,34565874.94767758,1.3816425120772946,103.75960834282616,Limpopo,13789.0,3980.0,121413869.9269358,3.464572864321608,18.955548017750925,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0007814002497079,-0.0202992168756396,0.3333333333333333,68.0,1,1,3,0,0,0,1,0,0,177 days
1767,2020-06-26,ZA1,Western Cape,76404,41812,25626,3279452202.632973,3279430546.628879,982446964.7555022,982446964.7555022,747835436,20200626,23.82206516038697,79.51912608426603,163.1318246863166,486.3780509378496,2.9815031608522595,Western Cape,189.0,182.0,171219459.53937143,1.0384615384615383,584.5650533418196,Western Cape,2429.0,1574.0,171914343.28497213,1.5432020330368488,67.86697614338084,Western Cape,73753.0,24966.0,617267899.7202663,2.954137627172955,15.362993302051471,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0037148288295418,0.4849515672799264,0.8888888888888888,1161.0,1,1,3,0,0,0,1,0,0,177 days
1768,2020-06-26,ZA4,Free State,15284,7921,4637,861459522.894505,861459522.894505,232469266.87977687,232469266.87977687,151402412,20200626,31.151543135567383,115.43802691506652,165.09902730524297,544.1823449069083,3.2960966141902093,Free State,557.0,527.0,78558418.38898245,1.0569259962049335,92.6260684907805,Free State,316.0,216.0,37584052.41220863,1.462962962962963,108.1187382244654,Free State,14401.0,4232.0,111155753.1399577,3.402882797731569,16.32064812207332,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.001740810345902,0.2248492570676798,0.7777777777777778,93.0,1,1,3,0,0,0,1,0,0,177 days
1769,2020-06-26,ZA7,Gauteng,150055,77546,47135,5768727383.838806,5768417305.093619,1536110993.8605735,1536110993.8605735,1238291065,20200626,20.250241214893823,76.04796885940544,137.53746570701853,437.85264488525866,3.1835154343905803,Gauteng,1347.0,1274.0,221813032.04534948,1.0572998430141287,108.18542242998176,Gauteng,13661.0,7812.0,415519494.94320816,1.7487199180747568,33.05067127121302,Gauteng,135044.0,44102.0,897234744.9251606,3.062083352228924,12.64150884701164,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0031933920530844,0.6706237180439658,1.0,2598.0,1,1,3,0,0,0,1,0,0,177 days
1770,2020-06-26,ZA8,Mpumalanga,18154,9355,5522,1018321076.8667114,1018321076.8667114,256684964.8386321,256684964.8386321,183824743,20200626,28.883854152694497,114.58808069776788,168.76422367889538,554.8253742605336,3.2875769648678017,Mpumalanga,519.0,489.0,76697052.04818976,1.0613496932515338,97.45877029094586,Mpumalanga,238.0,169.0,24283117.003474705,1.4082840236686391,89.28301398631807,Mpumalanga,17397.0,5179.0,155704795.7869676,3.359142691639313,18.681304227692348,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0012142986413797,0.0523010419666447,0.4444444444444444,72.0,1,1,3,0,0,0,1,0,0,177 days
1771,2020-06-26,ZA3,Nothern Cape,5195,2640,1501,360010860.5911056,360010860.5911056,83214600.77854306,83214600.77854306,53509441,20200626,34.44847148388879,149.0342289566182,171.66968559512352,594.1532422829225,3.4610259826782146,Nothern Cape,92.0,89.0,27870146.214693923,1.0337078651685394,194.58096608149643,Nothern Cape,97.0,65.0,14697058.708299858,1.4923076923076923,140.49736756859036,Nothern Cape,5005.0,1422.0,40024932.04944659,3.519690576652602,17.48969039858151,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0011996291619379,0.0995845672339362,0.6666666666666666,19.0,1,1,3,0,0,0,1,0,0,177 days
1772,2020-06-26,ZA2,Eastern Cape,18681,9657,5808,1122986266.994532,1122986266.994532,325575940.29215366,325575940.29215366,191489913,20200626,34.831871588003885,120.14313284926745,170.84195439216316,549.5004390495868,3.2164256198347108,Eastern Cape,173.0,166.0,83503100.10909373,1.0421686746987953,312.56880042350014,Eastern Cape,526.0,363.0,55488906.33646826,1.4490358126721763,94.9840437637384,Eastern Cape,17953.0,5565.0,179879648.77089086,3.2260557053009884,20.084821530278766,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0008920540835434,-0.0466675482737358,0.2222222222222222,1451.0,1,1,3,0,0,0,1,0,0,177 days
1773,2020-06-26,ZA6,North West,14291,7461,4419,788484421.3410788,788484421.3410788,195824049.97185612,195824049.97185612,140034782,20200626,27.535511065796683,110.87157839992544,163.31348634338627,528.1541148072716,3.233989590405069,North West,707.0,678.0,68943464.20781821,1.0427728613569325,63.18507751000584,North West,123.0,94.0,17132900.948816877,1.3085106382978724,113.25416052181374,North West,13461.0,4010.0,109747684.81522106,3.356857855361596,17.005997446114975,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0011371988314567,-0.0467738815769532,0.1111111111111111,253.0,1,1,3,0,0,0,1,0,0,177 days
1774,2020-06-26,ZA5,KwaZulu-Natal,40967,21745,13005,1821174969.9051332,1821174940.641121,494475224.27773607,494475224.27773607,413301777,20200626,23.62573315196309,87.01466069379036,168.1441880049796,529.6703537101115,3.150096116878124,KwaZulu-Natal,185.0,179.0,87865257.44164947,1.0335195530726258,305.0108367193185,KwaZulu-Natal,1425.0,918.0,110610078.9205997,1.5522875816993464,74.869190209541,KwaZulu-Natal,38803.0,12144.0,288896570.83072203,3.19524044795784,14.78195048174927,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0012482230457966,0.0773518610798229,0.5555555555555556,500.0,1,1,3,0,0,0,1,0,0,177 days
1775,2020-06-27,ZA6,North West,14198,7450,4295,811256693.5947388,811256693.5947388,196697866.30402908,196697866.30402908,97381038,20200627,28.456900511262923,117.36706377403502,114.31309339343572,377.8852852153667,3.305704307334109,North West,842.0,785.0,71238364.07064652,1.0726114649681529,56.38913021097437,North West,134.0,90.0,17686540.69482603,1.488888888888889,122.11007642331305,North West,13222.0,3863.0,107772961.53855644,3.4227284493916645,17.335494072524245,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.001105288296245,-0.0467738815769532,0.1111111111111111,236.0,1,1,3,0,0,0,1,0,0,178 days
1776,2020-06-27,ZA8,Mpumalanga,17189,8967,5045,946889957.0959998,946892406.4310988,243613066.96897787,243613066.96897787,121261197,20200627,30.004785305670417,116.62440863395427,117.57635406364535,400.59860257680873,3.407135777998018,Mpumalanga,544.0,518.0,72525219.63236384,1.05019305019305,86.99822816647958,Mpumalanga,249.0,164.0,26699318.510474257,1.5182926829268293,101.15967911449825,Mpumalanga,16396.0,4718.0,144388528.8261398,3.4752013565069944,19.01629340866748,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0011094054048823,0.0523010419666447,0.4444444444444444,70.0,1,1,3,0,0,0,1,0,0,178 days
1778,2020-06-27,ZA9,Limpopo,14111,7117,3977,1005618956.2471144,1005731611.5208836,205153072.28482696,205153072.28482696,115708176,20200627,32.05335909398413,157.11909725414455,136.66427609666218,484.9056072416394,3.54815187327131,Limpopo,292.0,272.0,62367950.04194793,1.0735294117647058,142.4766451285429,Limpopo,296.0,195.0,31255273.80895358,1.517948717948718,99.59552179678872,Limpopo,13523.0,3779.0,111529848.43392543,3.578459910029108,18.33856440630786,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0007195250736486,-0.0202992168756396,0.3333333333333333,64.0,1,1,3,0,0,0,1,0,0,178 days
1779,2020-06-27,ZA4,Free State,14272,7655,4250,873102958.7451789,873102958.7451789,221013672.80351332,221013672.80351332,98349390,20200627,32.31330102839321,127.6520062168084,114.85121216367712,385.6838823529412,3.3581176470588234,Free State,565.0,503.0,75910876.65452994,1.1232604373757455,93.77501377854168,Free State,224.0,146.0,25195003.9596241,1.5342465753424657,107.22910718367108,Free State,13483.0,3943.0,119907792.18935923,3.419477555161045,18.89608110353757,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0015955238236108,0.2248492570676798,0.7777777777777778,91.0,1,1,3,0,0,0,1,0,0,178 days
1780,2020-06-27,ZA3,Nothern Cape,4396,2381,1322,322245804.3957406,322245804.3957406,80020948.85025823,80020948.85025823,41750447,20200627,37.61173403256254,151.46313136978824,158.28953215043978,526.3546016137166,3.325264750378215,Nothern Cape,100.0,94.0,28579533.01678161,1.0638297872340423,188.92019685344505,Nothern Cape,94.0,63.0,14174539.334882336,1.492063492063492,139.80397469731466,Nothern Cape,4201.0,1252.0,37266438.41904128,3.3554313099041533,18.495440312203566,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.001056568788862,0.0995845672339362,0.6666666666666666,18.0,1,1,3,0,0,0,1,0,0,178 days
1781,2020-06-27,ZA5,KwaZulu-Natal,41241,21569,12235,1796135472.012403,1796135472.012403,467213626.9016584,467213626.9016584,299532487,20200627,23.72808241744277,91.21919408779024,121.04963790079452,408.0268178722245,3.3707396812423376,KwaZulu-Natal,170.0,165.0,59816252.90631767,1.0303030303030305,225.26119020344547,KwaZulu-Natal,1622.0,973.0,127450734.43650097,1.6670092497430626,81.39179322541874,KwaZulu-Natal,39106.0,11545.0,278331431.042365,3.3872672152446945,14.98026272359616,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0011743182595403,0.0773518610798229,0.5555555555555556,696.0,1,1,3,0,0,0,1,0,0,178 days
1782,2020-06-27,ZA7,Gauteng,153462,79472,45492,6173823354.500493,6173964465.63787,1627872777.0164168,1627872777.0164168,854665982,20200627,22.23496984668493,84.32770549654154,92.82058772421402,313.1195162519417,3.373384331311,Gauteng,1559.0,1441.0,226636859.0741405,1.0818875780707842,97.72769974172334,Gauteng,13838.0,7607.0,455307323.92178303,1.8191139739713424,37.19138355457714,Gauteng,138064.0,42696.0,945398083.4690032,3.233651864343264,13.758739326026443,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0030820789493777,0.6706237180439658,1.0,2941.0,1,1,3,0,0,0,1,0,0,178 days
1783,2020-06-27,ZA2,Eastern Cape,17735,9482,5317,904746090.0673528,904746090.0673528,248224032.93732,248224032.93732,128182361,20200627,29.008701013395108,105.73314964401304,120.46082229113806,401.800391824964,3.335527553131465,Eastern Cape,100.0,97.0,48513814.286925614,1.0309278350515465,310.77408890152134,Eastern Cape,574.0,363.0,56718922.26267328,1.581267217630854,97.08954366053432,Eastern Cape,17054.0,5138.0,142339264.135791,3.319190346438303,17.213997325465403,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0008166411091943,-0.0466675482737358,0.2222222222222222,1720.0,1,1,3,0,0,0,1,0,0,178 days
1784,2020-06-27,ZA1,Western Cape,60904,35843,21335,2367972518.1322494,2367972518.1322494,685101303.2172792,685101303.2172792,485242272,20200627,19.953232415442795,68.96601391033877,132.7888348876921,379.0659104757441,2.854651980314038,Western Cape,142.0,138.0,111693777.38340144,1.0289855072463767,502.9224320160545,Western Cape,2103.0,1248.0,152117465.67434376,1.6850961538461535,75.73831010111275,Western Cape,58650.0,20747.0,420363180.5883788,2.826914734660433,12.589847722315447,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0030927914258283,0.4849515672799264,0.8888888888888888,1374.0,1,1,3,0,0,0,1,0,0,178 days
1785,2020-06-28,ZA8,Mpumalanga,13304,7718,4379,752305782.7095734,752305782.7095734,225319494.2374341,225319494.2374341,100661584,20200628,31.97237788733216,106.75066022591648,126.10440970134296,383.12241759914747,3.038136560858644,Mpumalanga,485.0,454.0,82167277.62628426,1.0682819383259912,112.45898515757769,Mpumalanga,248.0,176.0,31374979.01225523,1.4090909090909092,110.76993247310432,Mpumalanga,12571.0,4017.0,111777237.59889457,3.129449838187702,17.2903050514864,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0009629506973201,0.0523010419666447,0.4444444444444444,90.0,1,1,3,0,0,0,1,0,0,179 days
1786,2020-06-28,ZA1,Western Cape,60151,35080,20996,2793868452.39828,2793867925.946909,979747218.6982996,979747218.6982996,510391383,20200628,28.995365658876658,82.68381459425578,141.41947847916077,405.1496975614402,2.8648790245761098,Western Cape,226.0,212.0,203217106.6477441,1.0660377358490567,595.6285652864632,Western Cape,2610.0,1550.0,227003568.19250923,1.6838709677419357,91.002243748328,Western Cape,57291.0,20169.0,534871383.8223021,2.8405473746839207,16.47844064947675,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0030436488763389,0.4849515672799264,0.8888888888888888,1130.0,1,1,3,0,0,0,1,0,0,179 days
1787,2020-06-28,ZA4,Free State,10349,6380,3640,607938227.587455,607938227.587455,194167706.1356488,194167706.1356488,85311085,20200628,33.14566457568582,103.77892892381006,137.39022288787967,390.61852106227104,2.843131868131868,Free State,458.0,422.0,69488610.40820153,1.085308056872038,102.31805852194265,Free State,260.0,175.0,35419569.24858828,1.4857142857142858,125.76399984301776,Free State,9625.0,3279.0,86892948.88490368,2.935346142116499,16.46623215786225,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0013665192277514,0.2248492570676798,0.7777777777777778,119.0,1,1,3,0,0,0,1,0,0,179 days
1788,2020-06-28,ZA2,Eastern Cape,13026,7851,4546,862966975.3606843,862734507.1171458,332531885.494333,332531885.494333,121943377,20200628,45.45220724736963,117.95486545123502,156.0256115973182,447.07206701862447,2.8653761548614165,Eastern Cape,187.0,176.0,117777598.38312766,1.0625,415.8159473078064,Eastern Cape,600.0,365.0,65931086.02859793,1.643835616438356,112.24021241395104,Eastern Cape,12219.0,4251.0,146979538.3852756,2.8743824982357093,21.484086332851493,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0006982227726908,-0.0466675482737358,0.2222222222222222,1441.0,1,1,3,0,0,0,1,0,0,179 days
1789,2020-06-28,ZA5,KwaZulu-Natal,35665,19759,11071,1673921111.8787928,1674150497.0132127,496856968.55238056,496856968.55238056,277525230,20200628,27.88660526789091,93.95053355608069,129.69074723117902,417.79608888086,3.221479541143528,KwaZulu-Natal,172.0,167.0,78634510.29912892,1.029940119760479,292.5821521890339,KwaZulu-Natal,1759.0,1024.0,143052577.50721276,1.7177734375,86.80542054519572,KwaZulu-Natal,33565.0,10500.0,268163860.5988274,3.1966666666666668,15.869456930977105,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0010625972579788,0.0773518610798229,0.5555555555555556,647.0,1,1,3,0,0,0,1,0,0,179 days
1790,2020-06-28,ZA3,Nothern Cape,3674,2261,1211,261262788.2202052,261262788.2202052,84886488.0408357,84886488.0408357,35258159,20200628,43.55575415257991,134.05546672472252,159.94447015060786,485.2485411505643,3.033856317093312,Nothern Cape,96.0,92.0,34547182.81595402,1.0434782608695652,233.332871465114,Nothern Cape,90.0,63.0,14771996.950836388,1.4285714285714286,145.69671995345186,Nothern Cape,3484.0,1121.0,32491819.95991709,3.107939339875112,18.010241664990623,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0009678553731558,0.0995845672339362,0.6666666666666666,30.0,1,1,3,0,0,0,1,0,0,179 days
1791,2020-06-28,ZA9,Limpopo,10544,6052,3510,841391485.263996,841467901.7280962,210972296.7812397,210972296.7812397,105141727,20200628,37.34817879772296,148.95054995351293,166.1951931588265,499.24846628679967,3.003988603988604,Limpopo,302.0,285.0,76736479.68969332,1.0596491228070175,167.3046942908095,Limpopo,329.0,217.0,35527583.82211331,1.5161290322580645,101.7318761145547,Limpopo,9913.0,3256.0,98708233.26943313,3.0445331695331697,18.83736258914881,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0006350347016612,-0.0202992168756396,0.3333333333333333,73.0,1,1,3,0,0,0,1,0,0,179 days
