"","X.Intercept.","date_2","sub_model","lockdown_level","se"
"3116",-0.0111471942588649,2020-06-29,"model_2","3",0.0676455684756695
"132",0.00940429985287491,2020-06-30,"model_2","1",0.0671418271312376
"266",0.00068765291877535,2020-06-30,"model_2","2",0.0671418271312376
"3117",-0.0100919527716495,2020-06-30,"model_2","3",0.0671418271312376
"133",0.0155085182436207,2020-07-01,"model_2","1",0.0665505808205325
"267",0.00101022425736242,2020-07-01,"model_2","2",0.0665505808205325
"3118",-0.0165187425009834,2020-07-01,"model_2","3",0.0665505808205325
"134",0.02459225624858,2020-07-02,"model_2","1",0.0667466752393783
"268",0.00228602277290676,2020-07-02,"model_2","2",0.0667466752393783
"3119",-0.0268782790214879,2020-07-02,"model_2","3",0.0667466752393783
"135",0.0223058045555581,2020-07-03,"model_2","1",0.0663003181665067
"269",0.00218879391919875,2020-07-03,"model_2","2",0.0663003181665067
"3120",-0.0244945984747585,2020-07-03,"model_2","3",0.0663003181665067
"136",0.0203625905322632,2020-07-04,"model_2","1",0.0662290167109641
"270",0.00178497961755425,2020-07-04,"model_2","2",0.0662290167109641
"3121",-0.0221475701498173,2020-07-04,"model_2","3",0.0662290167109641
"137",0.0141164059116166,2020-07-05,"model_2","1",0.0662788652748601
"271",0.00080314926628997,2020-07-05,"model_2","2",0.0662788652748601
"3122",-0.0149195551779074,2020-07-05,"model_2","3",0.0662788652748601
"138",0.00940002787057313,2020-07-06,"model_2","1",0.066687319287697
"272",0.000594166263748256,2020-07-06,"model_2","2",0.066687319287697
"3123",-0.00999419413432137,2020-07-06,"model_2","3",0.066687319287697
"139",0.0116327905951896,2020-07-07,"model_2","1",0.066338393570674
"273",0.00106404387657597,2020-07-07,"model_2","2",0.066338393570674
"3124",-0.012696834471766,2020-07-07,"model_2","3",0.066338393570674
"140",0.00929263298880925,2020-07-08,"model_2","1",0.0652336423832612
"274",0.000980699285451203,2020-07-08,"model_2","2",0.0652336423832612
"3125",-0.0102733322742592,2020-07-08,"model_2","3",0.0652336423832612
"141",1.19711557407024e-06,2020-07-09,"model_2","1",0.0619048434980173
"275",1.8253846835354e-07,2020-07-09,"model_2","2",0.0619048434980173
"3126",-1.37965404241985e-06,2020-07-09,"model_2","3",0.0619048434980173
"142",8.29733108627203e-07,2020-07-10,"model_2","1",0.0628998465268888
"276",1.15863783377181e-07,2020-07-10,"model_2","2",0.0628998465268888
"3127",-9.45596892004091e-07,2020-07-10,"model_2","3",0.0628998465268888
"143",6.51378836894296e-07,2020-07-11,"model_2","1",0.0626938056854387
"277",9.44565444071241e-08,2020-07-11,"model_2","2",0.0626938056854387
"3128",-7.45835381303089e-07,2020-07-11,"model_2","3",0.0626938056854387
"144",5.9217297691864e-07,2020-07-12,"model_2","1",0.0628125858623761
"278",8.70163231478901e-08,2020-07-12,"model_2","2",0.0628125858623761
"3129",-6.79189300071035e-07,2020-07-12,"model_2","3",0.0628125858623761
"145",1.09482928492499e-06,2020-07-13,"model_2","1",0.0632994869082248
"279",1.45084585320032e-07,2020-07-13,"model_2","2",0.0632994869082248
"3130",-1.23991387025997e-06,2020-07-13,"model_2","3",0.0632994869082248
"146",1.68696925023181e-06,2020-07-14,"model_2","1",0.0634892928059042
"280",2.45624220722395e-07,2020-07-14,"model_2","2",0.0634892928059042
"3131",-1.93259347095213e-06,2020-07-14,"model_2","3",0.0634892928059042
"147",8.43645922257245e-07,2020-07-15,"model_2","1",0.063813642138956
"281",1.07899039823014e-07,2020-07-15,"model_2","2",0.063813642138956
"3132",-9.51544962082165e-07,2020-07-15,"model_2","3",0.063813642138956
"148",4.78058654876027e-07,2020-07-16,"model_2","1",0.0643752612441883
"282",6.86030554132365e-08,2020-07-16,"model_2","2",0.0643752612441883
"3133",-5.46661710290802e-07,2020-07-16,"model_2","3",0.0643752612441883
"149",6.94912874063505e-07,2020-07-17,"model_2","1",0.0643566105732675
"283",1.14434230167465e-07,2020-07-17,"model_2","2",0.0643566105732675
"3134",-8.09347104226475e-07,2020-07-17,"model_2","3",0.0643566105732675
"150",5.54911637063653e-07,2020-07-18,"model_2","1",0.0645971351987868
"284",9.13547767171898e-08,2020-07-18,"model_2","2",0.0645971351987868
"3135",-6.46266413777706e-07,2020-07-18,"model_2","3",0.0645971351987868
"151",5.91286626704099e-07,2020-07-19,"model_2","1",0.0649655418901644
"285",9.45019047560496e-08,2020-07-19,"model_2","2",0.0649655418901644
"3136",-6.85788531470884e-07,2020-07-19,"model_2","3",0.0649655418901644
"152",9.2132449181117e-07,2020-07-20,"model_2","1",0.0653987345434392
"286",1.36374560587928e-07,2020-07-20,"model_2","2",0.0653987345434392
"3137",-1.05769905239877e-06,2020-07-20,"model_2","3",0.0653987345434392
"153",6.61759255477219e-07,2020-07-21,"model_2","1",0.065737966219238
"287",1.02246239079933e-07,2020-07-21,"model_2","2",0.065737966219238
"3138",-7.64005494564317e-07,2020-07-21,"model_2","3",0.065737966219238
"154",5.58275666338757e-07,2020-07-22,"model_2","1",0.0660798414168582
"288",7.83330675565948e-08,2020-07-22,"model_2","2",0.0660798414168582
"3139",-6.36608733892655e-07,2020-07-22,"model_2","3",0.0660798414168582
"155",2.32836910428161e-07,2020-07-23,"model_2","1",0.0669914195923959
"289",3.5443275754382e-08,2020-07-23,"model_2","2",0.0669914195923959
"3140",-2.68280186184181e-07,2020-07-23,"model_2","3",0.0669914195923959
"156",2.67733516785692e-07,2020-07-24,"model_2","1",0.0659064738290257
"290",3.89080765210525e-08,2020-07-24,"model_2","2",0.0659064738290257
"3141",-3.06641593305948e-07,2020-07-24,"model_2","3",0.0659064738290257
"157",3.60229915251753e-07,2020-07-25,"model_2","1",0.0660065138742073
"291",5.90186654401041e-08,2020-07-25,"model_2","2",0.0660065138742073
"3142",-4.19248580695322e-07,2020-07-25,"model_2","3",0.0660065138742073
"158",3.48659019354446e-07,2020-07-26,"model_2","1",0.0662561787786983
"292",5.36375151472888e-08,2020-07-26,"model_2","2",0.0662561787786983
"3143",-4.02296534506298e-07,2020-07-26,"model_2","3",0.0662561787786983
"159",3.94219080188352e-07,2020-07-27,"model_2","1",0.0662165310110215
"293",5.54935017044145e-08,2020-07-27,"model_2","2",0.0662165310110215
"3144",-4.49712581895849e-07,2020-07-27,"model_2","3",0.0662165310110215
"160",3.7462683490229e-07,2020-07-28,"model_2","1",0.0661335175225772
"294",5.54669692965565e-08,2020-07-28,"model_2","2",0.0661335175225772
"3145",-4.30093804197562e-07,2020-07-28,"model_2","3",0.0661335175225772
"161",4.9898495589902e-07,2020-07-29,"model_2","1",0.0658809501215358
"295",6.85788471679625e-08,2020-07-29,"model_2","2",0.0658809501215358
"3146",-5.67563803062429e-07,2020-07-29,"model_2","3",0.0658809501215358
"162",4.58841100269796e-07,2020-07-30,"model_2","1",0.0663061137992656
"296",6.34178970562527e-08,2020-07-30,"model_2","2",0.0663061137992656
"3147",-5.22258997320182e-07,2020-07-30,"model_2","3",0.0663061137992656
"163",6.97183290999935e-07,2020-07-31,"model_2","1",0.066304017620273
"297",9.39855668918211e-08,2020-07-31,"model_2","2",0.066304017620273
"3148",-7.91168857888984e-07,2020-07-31,"model_2","3",0.066304017620273
"164",4.74261792719973e-07,2020-08-01,"model_2","1",0.0664548621858874
"298",5.65481054251368e-08,2020-08-01,"model_2","2",0.0664548621858874
"3149",-5.30809898138305e-07,2020-08-01,"model_2","3",0.0664548621858874
"165",3.90772130938608e-07,2020-08-02,"model_2","1",0.0663252264789526
"299",4.59877517861459e-08,2020-08-02,"model_2","2",0.0663252264789526
"3150",-4.36759882723767e-07,2020-08-02,"model_2","3",0.0663252264789526
"166",4.85108208927258e-07,2020-08-03,"model_2","1",0.066252861802415
"2100",4.91460345709761e-08,2020-08-03,"model_2","2",0.066252861802415
"3151",-5.34254243504217e-07,2020-08-03,"model_2","3",0.066252861802415
"167",5.39121239816436e-07,2020-08-04,"model_2","1",0.0657564960911522
"2101",4.67920578046738e-08,2020-08-04,"model_2","2",0.0657564960911522
"3152",-5.85913297626617e-07,2020-08-04,"model_2","3",0.0657564960911522
"168",4.71019801971934e-07,2020-08-05,"model_2","1",0.066014685721457
"2102",2.70417349940184e-08,2020-08-05,"model_2","2",0.066014685721457
"3153",-4.98061536962921e-07,2020-08-05,"model_2","3",0.066014685721457
"169",4.6753464762108e-07,2020-08-06,"model_2","1",0.0666986986648001
"2103",2.78355049354668e-08,2020-08-06,"model_2","2",0.0666986986648001
"3154",-4.95370152555843e-07,2020-08-06,"model_2","3",0.0666986986648001
"170",5.29298054104781e-07,2020-08-07,"model_2","1",0.0667719147845977
"2104",3.51660417330314e-08,2020-08-07,"model_2","2",0.0667719147845977
"3155",-5.6446409583788e-07,2020-08-07,"model_2","3",0.0667719147845977
"171",3.47257631961365e-07,2020-08-08,"model_2","1",0.066468792777927
"2105",1.68254295293066e-08,2020-08-08,"model_2","2",0.066468792777927
"3156",-3.64083061492744e-07,2020-08-08,"model_2","3",0.066468792777927
"172",3.32219971715251e-07,2020-08-09,"model_2","1",0.066018127164989
"2106",1.87859895721019e-08,2020-08-09,"model_2","2",0.066018127164989
"3157",-3.51005961293001e-07,2020-08-09,"model_2","3",0.066018127164989
"173",8.99719116669099e-07,2020-08-10,"model_2","1",0.0671124862067614
"2107",6.83736260256855e-08,2020-08-10,"model_2","2",0.0671124862067614
"3158",-9.68092742702102e-07,2020-08-10,"model_2","3",0.0671124862067614
"174",3.37470327921545e-06,2020-08-11,"model_2","1",0.0680423975921656
"2108",3.94908358642571e-07,2020-08-11,"model_2","2",0.0680423975921656
"3159",-3.76961163786837e-06,2020-08-11,"model_2","3",0.0680423975921656
"175",7.97531845180121e-07,2020-08-12,"model_2","1",0.0674841715001829
"2109",8.01567903320787e-08,2020-08-12,"model_2","2",0.0674841715001829
"3160",-8.77688635509844e-07,2020-08-12,"model_2","3",0.0674841715001829
"176",2.48460620025873e-07,2020-08-13,"model_2","1",0.0671448515335918
"2110",1.7909814006661e-08,2020-08-13,"model_2","2",0.0671448515335918
"3161",-2.66370434028337e-07,2020-08-13,"model_2","3",0.0671448515335918
"177",3.09796773393292e-07,2020-08-14,"model_2","1",0.0675030589308321
"2111",2.55086006635984e-08,2020-08-14,"model_2","2",0.0675030589308321
"3162",-3.35305374060658e-07,2020-08-14,"model_2","3",0.0675030589308321
"178",1.88224044654461e-07,2020-08-15,"model_2","1",0.0661334550992162
"2112",8.02713973814737e-09,2020-08-15,"model_2","2",0.0661334550992162
"3163",-1.96251184391902e-07,2020-08-15,"model_2","3",0.0661334550992162
"179",1.33525658748315e-07,2020-08-16,"model_2","1",0.0658729586506039
"2113",6.03040649183422e-09,2020-08-16,"model_2","2",0.0658729586506039
"3164",-1.39556065238044e-07,2020-08-16,"model_2","3",0.0658729586506039
"180",4.25137546801568e-08,2020-08-17,"model_2","1",0.0625942991955553
"2114",4.11889236050095e-09,2020-08-17,"model_2","2",0.0625942991955553
"3165",-4.6632647040673e-08,2020-08-17,"model_2","3",0.0625942991955553
"181",3.96355221331159e-07,2020-08-18,"model_2","1",0.0678973546360149
"2115",7.03069042882714e-08,2020-08-18,"model_2","2",0.0678973546360149
"3166",-4.66662125615922e-07,2020-08-18,"model_2","3",0.0678973546360149
"182",5.99974377266004e-08,2020-08-19,"model_2","1",0.0651803493400466
"2116",3.09458441735838e-09,2020-08-19,"model_2","2",0.0651803493400466
"3167",-6.30920221450321e-08,2020-08-19,"model_2","3",0.0651803493400466
"183",9.74016986242443e-08,2020-08-20,"model_2","1",0.0683374794604511
"2117",7.63751158069119e-09,2020-08-20,"model_2","2",0.0683374794604511
"3168",-1.05039210202062e-07,2020-08-20,"model_2","3",0.0683374794604511
"184",3.99278217398167e-08,2020-08-21,"model_2","1",0.0654108121514498
"2118",-3.37284807142087e-09,2020-08-21,"model_2","2",0.0654108121514498
"3169",-3.65549736658281e-08,2020-08-21,"model_2","3",0.0654108121514498
"185",4.49771750075048e-08,2020-08-22,"model_2","1",0.0544211376241513
"2119",-4.49771750078145e-08,2020-08-22,"model_2","2",0.0544211376241513
"186",4.33632481556028e-08,2020-08-23,"model_2","1",0.0536515309841128
"2120",-4.33632481545949e-08,2020-08-23,"model_2","2",0.0536515309841128
"187",1.57135124971309e-08,2020-08-24,"model_2","1",0.0517228276223194
"2121",-1.57135124968591e-08,2020-08-24,"model_2","2",0.0517228276223194
"188",3.66399946148311e-08,2020-08-25,"model_2","1",0.0660405198102554
"2122",-3.66399946162132e-08,2020-08-25,"model_2","2",0.0660405198102554
"189",4.01733896978924e-08,2020-08-26,"model_2","1",0.0647134006515755
"2123",-4.01733896962088e-08,2020-08-26,"model_2","2",0.0647134006515755
"190",4.14173049678933e-08,2020-08-27,"model_2","1",0.0643582547531695
"2124",-4.1417304967301e-08,2020-08-27,"model_2","2",0.0643582547531695
"191",3.29680134743447e-08,2020-08-28,"model_2","1",0.0638292642910736
"2125",-3.29680134743648e-08,2020-08-28,"model_2","2",0.0638292642910736
"192",4.05510663906345e-08,2020-08-29,"model_2","1",0.063125709213134
"2126",-4.05510663908013e-08,2020-08-29,"model_2","2",0.063125709213134
"193",3.98158398342842e-08,2020-08-30,"model_2","1",0.0631711475830594
"2127",-3.98158398310157e-08,2020-08-30,"model_2","2",0.0631711475830594
"194",3.76555785026384e-08,2020-08-31,"model_2","1",0.0630571355255502
"2128",-3.76555785042975e-08,2020-08-31,"model_2","2",0.0630571355255502
"195",4.45564000020334e-08,2020-09-01,"model_2","1",0.0640163855707739
"2129",-4.45564000004008e-08,2020-09-01,"model_2","2",0.0640163855707739
